nohup: ignoring input
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
Python : 3.10.18
PyTorch: 2.4.1+cu121 | CUDA: True
GPU    : NVIDIA GeForce RTX 4070 Laptop GPU
VRAM   : 8.2 GB

Profile         : full
Algos           : ['PPO']
Stages          : ['1-1', '1-2', '4-1', '8-1']
Seeds           : [42, 123, 2024]
Total timesteps : 500,000
Total treinos   : 12
Reward shaping  : não
Output em       : /home/murilo/Documents/academico/unesp_cc/repos/unesp-paper-deep-reinforcement-learning-platform-2d-games/mario_drl_results


======================================================================
[1/12] PPO | stage 1-1 | seed 42
======================================================================

► [PPO_stage1-1_seed42] treinando (500,000 timesteps restantes, n_envs=8)
  [eval @  15,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @  20,000] reward= +225.00± 0.00  completion=0%  max_x_avg=323
  [eval @  25,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @  30,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @  35,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @  40,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @  45,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @  50,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @  55,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @  60,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @  65,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @  70,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @  75,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @  80,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @  85,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @  90,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @  95,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 100,000] reward= +335.00± 0.00  completion=0%  max_x_avg=408
  [eval @ 105,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 110,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 115,000] reward= +338.00± 0.00  completion=0%  max_x_avg=411
  [eval @ 120,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 125,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 130,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 135,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 140,000] reward= +224.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 145,000] reward= +210.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 150,000] reward= +210.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 155,000] reward= +225.00± 0.00  completion=0%  max_x_avg=324
  [eval @ 160,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 165,000] reward= +399.00± 0.00  completion=0%  max_x_avg=466
  [eval @ 170,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 175,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 180,000] reward= +470.00± 0.00  completion=0%  max_x_avg=536
  [eval @ 185,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 190,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 195,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 200,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 205,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 210,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 215,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 220,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 225,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 230,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 235,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 240,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 245,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 250,000] reward= -455.00± 0.00  completion=0%  max_x_avg=41
  [eval @ 255,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 260,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 265,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 270,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 275,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 280,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 285,000] reward= -275.00± 0.00  completion=0%  max_x_avg=202
  [eval @ 290,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 295,000] reward= +330.00± 0.00  completion=0%  max_x_avg=404
  [eval @ 300,000] reward= +399.00± 0.00  completion=0%  max_x_avg=466
  [eval @ 305,000] reward= +399.00± 0.00  completion=0%  max_x_avg=467
  [eval @ 310,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 315,000] reward= -455.00± 0.00  completion=0%  max_x_avg=39
  [eval @ 320,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 325,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 330,000] reward= +235.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 335,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 340,000] reward= +224.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 345,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 350,000] reward= +231.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 355,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 360,000] reward= +222.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 365,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 370,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 375,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 380,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 385,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 390,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 395,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 400,000] reward= -409.00± 0.00  completion=0%  max_x_avg=46
  [eval @ 405,000] reward= +224.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 410,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 415,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 420,000] reward= -257.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 425,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 430,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 435,000] reward= -267.00± 0.00  completion=0%  max_x_avg=188
  [eval @ 440,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 445,000] reward= -313.00± 0.00  completion=0%  max_x_avg=142
  [eval @ 450,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 455,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 460,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 465,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 470,000] reward= +401.00± 0.00  completion=0%  max_x_avg=471
  [eval @ 475,000] reward= -252.00± 0.00  completion=0%  max_x_avg=203
  [eval @ 480,000] reward= +375.00± 0.00  completion=0%  max_x_avg=442
  [eval @ 485,000] reward= +222.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 490,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 495,000] reward= +469.00± 0.00  completion=0%  max_x_avg=536
  [eval @ 500,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
 100% ━━━━━━━━━━━━━━━━━━━━━━━━ 500,736/500,000  [ 1:22:13 < 0:00:00 , 186 it/s ]
✓ [PPO_stage4-1_seed42] concluído em 82.3 min — modelo: /home/murilo/Documents/academico/unesp_cc/repos/unesp-paper-deep-reinforcement-learning-platform-2d-games/mario_drl_results/models/PPO_stage4-1_seed42.zip

======================================================================
[8/12] PPO | stage 4-1 | seed 123
======================================================================

► [PPO_stage4-1_seed123] treinando (500,000 timesteps restantes, n_envs=8)
  [eval @   5,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @  10,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @  15,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @  20,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @  25,000] reward= -455.00± 0.00  completion=0%  max_x_avg=39
  [eval @  30,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @  35,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @  40,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @  45,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @  50,000] reward= +225.00± 0.00  completion=0%  max_x_avg=323
  [eval @  55,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @  60,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @  65,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @  70,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @  75,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @  80,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @  85,000] reward= +225.00± 0.00  completion=0%  max_x_avg=324
  [eval @  90,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @  95,000] reward= +223.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 100,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 105,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 110,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 115,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 120,000] reward= +211.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 125,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 130,000] reward= +330.00± 0.00  completion=0%  max_x_avg=413
  [eval @ 135,000] reward= -394.00± 0.00  completion=0%  max_x_avg=61
  [eval @ 140,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 145,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 150,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 155,000] reward= +192.00± 0.00  completion=0%  max_x_avg=289
  [eval @ 160,000] reward= +209.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 165,000] reward= -241.00± 0.00  completion=0%  max_x_avg=214
  [eval @ 170,000] reward= +223.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 175,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 180,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 185,000] reward= +327.00± 0.00  completion=0%  max_x_avg=401
  [eval @ 190,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 195,000] reward= -255.00± 0.00  completion=0%  max_x_avg=200
  [eval @ 200,000] reward= -194.00± 0.00  completion=0%  max_x_avg=261
  [eval @ 205,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 210,000] reward= +211.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 215,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 220,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 225,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 230,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 235,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 240,000] reward= +406.00± 0.00  completion=0%  max_x_avg=473
  [eval @ 245,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 250,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 255,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 260,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 265,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 270,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 275,000] reward= +321.00± 0.00  completion=0%  max_x_avg=401
  [eval @ 280,000] reward= +392.00± 0.00  completion=0%  max_x_avg=461
  [eval @ 285,000] reward= +403.00± 0.00  completion=0%  max_x_avg=472
  [eval @ 290,000] reward= +390.00± 0.00  completion=0%  max_x_avg=459
  [eval @ 295,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 300,000] reward= -304.00± 0.00  completion=0%  max_x_avg=151
  [eval @ 305,000] reward= +415.00± 0.00  completion=0%  max_x_avg=482
  [eval @ 310,000] reward= +469.00± 0.00  completion=0%  max_x_avg=536
  [eval @ 315,000] reward= +470.00± 0.00  completion=0%  max_x_avg=536
  [eval @ 320,000] reward= +237.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 325,000] reward= +465.00± 0.00  completion=0%  max_x_avg=531
  [eval @ 330,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 335,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 340,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 345,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 350,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 355,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 360,000] reward= +224.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 365,000] reward= +207.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 370,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 375,000] reward= +477.00± 0.00  completion=0%  max_x_avg=544
  [eval @ 380,000] reward= +224.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 385,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 390,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 395,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 400,000] reward= +471.00± 0.00  completion=0%  max_x_avg=537
  [eval @ 405,000] reward=+1227.00± 0.00  completion=0%  max_x_avg=1307
  [eval @ 410,000] reward= +405.00± 0.00  completion=0%  max_x_avg=472
  [eval @ 415,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 420,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 425,000] reward=+1179.00± 0.00  completion=0%  max_x_avg=1634
  [eval @ 430,000] reward= +285.00± 0.00  completion=0%  max_x_avg=379
  [eval @ 435,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 440,000] reward=+1543.00± 0.00  completion=0%  max_x_avg=1843
  [eval @ 445,000] reward=+1738.00± 0.00  completion=0%  max_x_avg=1842
  [eval @ 450,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 455,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 460,000] reward= +469.00± 0.00  completion=0%  max_x_avg=536
  [eval @ 465,000] reward= +378.00± 0.00  completion=0%  max_x_avg=448
  [eval @ 470,000] reward=+1179.00± 0.00  completion=0%  max_x_avg=1634
  [eval @ 475,000] reward=+1735.00± 0.00  completion=0%  max_x_avg=1842
  [eval @ 480,000] reward= +235.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 485,000] reward= +224.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 490,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 495,000] reward= +224.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 500,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
 100% ━━━━━━━━━━━━━━━━━━━━━━━━ 500,736/500,000  [ 0:57:34 < 0:00:00 , 213 it/s ]
✓ [PPO_stage4-1_seed123] concluído em 57.6 min — modelo: /home/murilo/Documents/academico/unesp_cc/repos/unesp-paper-deep-reinforcement-learning-platform-2d-games/mario_drl_results/models/PPO_stage4-1_seed123.zip

======================================================================
[9/12] PPO | stage 4-1 | seed 2024
======================================================================

► [PPO_stage4-1_seed2024] treinando (500,000 timesteps restantes, n_envs=8)
  [eval @   5,000] reward= -455.00± 0.00  completion=0%  max_x_avg=39
  [eval @  10,000] reward= -455.00± 0.00  completion=0%  max_x_avg=39
  [eval @  15,000] reward= -455.00± 0.00  completion=0%  max_x_avg=39
  [eval @  20,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @  25,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @  30,000] reward= -289.00± 0.00  completion=0%  max_x_avg=166
  [eval @  35,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @  40,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @  45,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @  50,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @  55,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @  60,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @  65,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @  70,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @  75,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @  80,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @  85,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @  90,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @  95,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 100,000] reward= -391.00± 0.00  completion=0%  max_x_avg=64
  [eval @ 105,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 110,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 115,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 120,000] reward=+1223.00± 0.00  completion=0%  max_x_avg=1306
  [eval @ 125,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 130,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 135,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 140,000] reward= +472.00± 0.00  completion=0%  max_x_avg=537
  [eval @ 145,000] reward= +210.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 150,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 155,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 160,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 165,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 170,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 175,000] reward= +467.00± 0.00  completion=0%  max_x_avg=538
  [eval @ 180,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 185,000] reward=+2017.00± 0.00  completion=0%  max_x_avg=2112
  [eval @ 190,000] reward= +470.00± 0.00  completion=0%  max_x_avg=536
  [eval @ 195,000] reward= +317.00± 0.00  completion=0%  max_x_avg=402
  [eval @ 200,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 205,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 210,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 215,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 220,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 225,000] reward= -380.00± 0.00  completion=0%  max_x_avg=75
  [eval @ 230,000] reward= +208.00± 0.00  completion=0%  max_x_avg=304
  [eval @ 235,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 240,000] reward=+1227.00± 0.00  completion=0%  max_x_avg=1307
  [eval @ 245,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 250,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 255,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 260,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 265,000] reward= +324.00± 0.00  completion=0%  max_x_avg=405
  [eval @ 270,000] reward= +404.00± 0.00  completion=0%  max_x_avg=472
  [eval @ 275,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 280,000] reward= +403.00± 0.00  completion=0%  max_x_avg=470
  [eval @ 285,000] reward= +398.00± 0.00  completion=0%  max_x_avg=465
  [eval @ 290,000] reward= +404.00± 0.00  completion=0%  max_x_avg=472
  [eval @ 295,000] reward= +470.00± 0.00  completion=0%  max_x_avg=537
  [eval @ 300,000] reward= +400.00± 0.00  completion=0%  max_x_avg=468
  [eval @ 305,000] reward= +395.00± 0.00  completion=0%  max_x_avg=465
  [eval @ 310,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 315,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 320,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 325,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 330,000] reward= -380.00± 0.00  completion=0%  max_x_avg=75
  [eval @ 335,000] reward= +223.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 340,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 345,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 350,000] reward= -455.00± 0.00  completion=0%  max_x_avg=39
  [eval @ 355,000] reward= -391.00± 0.00  completion=0%  max_x_avg=64
  [eval @ 360,000] reward=+2017.00± 0.00  completion=0%  max_x_avg=2110
  [eval @ 365,000] reward= -409.00± 0.00  completion=0%  max_x_avg=46
  [eval @ 370,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 375,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 380,000] reward= +212.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 385,000] reward= -455.00± 0.00  completion=0%  max_x_avg=39
  [eval @ 390,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 395,000] reward= -455.00± 0.00  completion=0%  max_x_avg=39
  [eval @ 400,000] reward= -455.00± 0.00  completion=0%  max_x_avg=39
  [eval @ 405,000] reward= -455.00± 0.00  completion=0%  max_x_avg=39
  [eval @ 410,000] reward= -455.00± 0.00  completion=0%  max_x_avg=39
  [eval @ 415,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 420,000] reward= +341.00± 0.00  completion=0%  max_x_avg=425
  [eval @ 425,000] reward= +398.00± 0.00  completion=0%  max_x_avg=465
  [eval @ 430,000] reward= +342.00± 0.00  completion=0%  max_x_avg=426
  [eval @ 435,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 440,000] reward= +330.00± 0.00  completion=0%  max_x_avg=412
  [eval @ 445,000] reward= +320.00± 0.00  completion=0%  max_x_avg=401
  [eval @ 450,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 455,000] reward= +468.00± 0.00  completion=0%  max_x_avg=532
  [eval @ 460,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 465,000] reward= +470.00± 0.00  completion=0%  max_x_avg=536
  [eval @ 470,000] reward= +470.00± 0.00  completion=0%  max_x_avg=536
  [eval @ 475,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 480,000] reward= +225.00± 0.00  completion=0%  max_x_avg=323
  [eval @ 485,000] reward= +226.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 490,000] reward= +276.00± 0.00  completion=0%  max_x_avg=339
  [eval @ 495,000] reward= +225.00± 0.00  completion=0%  max_x_avg=322
  [eval @ 500,000] reward= +471.00± 0.00  completion=0%  max_x_avg=538
 100% ━━━━━━━━━━━━━━━━━━━━━━━━ 500,736/500,000  [ 0:52:06 < 0:00:00 , 312 it/s ]
✓ [PPO_stage4-1_seed2024] concluído em 52.1 min — modelo: /home/murilo/Documents/academico/unesp_cc/repos/unesp-paper-deep-reinforcement-learning-platform-2d-games/mario_drl_results/models/PPO_stage4-1_seed2024.zip

======================================================================
[10/12] PPO | stage 8-1 | seed 42
======================================================================

► [PPO_stage8-1_seed42] treinando (500,000 timesteps restantes, n_envs=8)
  [eval @   5,000] reward=  -33.00± 0.00  completion=0%  max_x_avg=40
  [eval @  10,000] reward=  -33.00± 0.00  completion=0%  max_x_avg=40
  [eval @  15,000] reward=  -33.00± 0.00  completion=0%  max_x_avg=40
  [eval @  20,000] reward= +143.00± 0.00  completion=0%  max_x_avg=205
  [eval @  25,000] reward=  -33.00± 0.00  completion=0%  max_x_avg=40
  [eval @  30,000] reward=  -33.00± 0.00  completion=0%  max_x_avg=40
  [eval @  35,000] reward=  -33.00± 0.00  completion=0%  max_x_avg=40
  [eval @  40,000] reward=  -33.00± 0.00  completion=0%  max_x_avg=40
  [eval @  45,000] reward=   +4.00± 0.00  completion=0%  max_x_avg=75
  [eval @  50,000] reward=  -33.00± 0.00  completion=0%  max_x_avg=40
  [eval @  55,000] reward=  -33.00± 0.00  completion=0%  max_x_avg=40
  [eval @  60,000] reward=  -33.00± 0.00  completion=0%  max_x_avg=40
  [eval @  65,000] reward=  -33.00± 0.00  completion=0%  max_x_avg=40
  [eval @  70,000] reward= +147.00± 0.00  completion=0%  max_x_avg=208
  [eval @  75,000] reward= +147.00± 0.00  completion=0%  max_x_avg=208
  [eval @  80,000] reward= +147.00± 0.00  completion=0%  max_x_avg=208
  [eval @  85,000] reward= +147.00± 0.00  completion=0%  max_x_avg=208
  [eval @  90,000] reward= +147.00± 0.00  completion=0%  max_x_avg=208
  [eval @  95,000] reward= +162.00± 0.00  completion=0%  max_x_avg=224
  [eval @ 100,000] reward= +162.00± 0.00  completion=0%  max_x_avg=224
  [eval @ 105,000] reward= +162.00± 0.00  completion=0%  max_x_avg=224
  [eval @ 110,000] reward= +148.00± 0.00  completion=0%  max_x_avg=208
  [eval @ 115,000] reward= +191.00± 0.00  completion=0%  max_x_avg=546
  [eval @ 120,000] reward= +147.00± 0.00  completion=0%  max_x_avg=208
  [eval @ 125,000] reward=  -33.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 130,000] reward=  +43.00± 0.00  completion=0%  max_x_avg=111
  [eval @ 135,000] reward=  +96.00± 0.00  completion=0%  max_x_avg=160
  [eval @ 140,000] reward=  -33.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 145,000] reward=  -33.00± 0.00  completion=0%  max_x_avg=40
